Orthogroup	JU1373.longest	NIC58.longest	PX356.longest	PX439.longest	PX506.protein	PX534.longest	c_brenneri.longest	c_briggsae.longest	c_elegans.longest	c_inopinata.protein	c_nigoni.longest	c_remanei_washu.longest	c_sinica.longest
OG0036921										Sp34_X0003900.t1			
OG0036922										Sp34_X0005000.t1			
OG0036923										Sp34_X0007600.t1			
OG0036924										Sp34_X0011110.t1			
OG0036925										Sp34_X0015100.t1			
OG0036926										Sp34_X0015600.t1			
OG0036927										Sp34_X0016800.t1			
OG0036928										Sp34_X0017800.t1			
OG0036929										Sp34_X0019820.t1			
OG0036930										Sp34_X0020400.t1			
OG0036931										Sp34_X0021900.t1			
OG0036932										Sp34_X0024200.t1			
OG0036933										Sp34_X0024700.t1			
OG0036934										Sp34_X0025000.t1			
OG0036935										Sp34_X0026200.t1			
OG0036936										Sp34_X0026900.t1			
OG0036937										Sp34_X0031000.t1			
OG0036938										Sp34_X0031800.t1			
OG0036939										Sp34_X0034410.t1			
OG0036940										Sp34_X0034500.t1			
OG0036941										Sp34_X0035400.t1			
OG0036942										Sp34_X0041900.t1			
OG0036943										Sp34_X0044900.t1			
OG0036944										Sp34_X0048400.t1			
OG0036945										Sp34_X0054200.t1			
OG0036946										Sp34_X0055200.t1			
OG0036947										Sp34_X0070400.t1			
OG0036948										Sp34_X0077100.t1			
OG0036949										Sp34_X0096500.t1			
OG0036950										Sp34_X0102100.t1			
OG0036951										Sp34_X0103800.t1			
OG0036952										Sp34_X0104200.t1			
OG0036953										Sp34_X0107210.t1			
OG0036954										Sp34_X0109600.t1			
OG0036955										Sp34_X0110710.t1			
OG0036956										Sp34_X0112300.t1			
OG0036957										Sp34_X0113320.t1			
OG0036958										Sp34_X0114300.t1			
OG0036959										Sp34_X0114600.t1			
OG0036960										Sp34_X0117300.t1			
OG0036961										Sp34_X0117700.t1			
OG0036962										Sp34_X0117900.t1			
OG0036963										Sp34_X0126200.t1			
OG0036964										Sp34_X0127400.t1			
OG0036965										Sp34_X0128900.t1			
OG0036966										Sp34_X0130000.t1			
OG0036967										Sp34_X0131000.t1			
OG0036968										Sp34_X0138100.t1			
OG0036969										Sp34_X0146000.t1			
OG0036970										Sp34_X0147700.t1			
OG0036971										Sp34_X0150300.t1			
OG0036972										Sp34_X0151500.t1			
OG0036973										Sp34_X0152000.t1			
OG0036974										Sp34_X0152400.t1			
OG0036975										Sp34_X0152600.t1			
OG0036976										Sp34_X0154800.t1			
OG0036977										Sp34_X0157300.t1			
OG0036978										Sp34_X0157510.t1			
OG0036979										Sp34_X0160900.t1			
OG0036980										Sp34_X0163100.t1			
OG0036981										Sp34_X0164100.t1			
OG0036982										Sp34_X0166600.t1			
OG0036983										Sp34_X0168500.t1			
OG0036984										Sp34_X0169100.t1			
OG0036985										Sp34_X0169500.t1			
OG0036986										Sp34_X0170410.t1			
OG0036987										Sp34_X0170420.t1			
OG0036988										Sp34_X0173600.t1			
OG0036989										Sp34_X0174200.t1			
OG0036990										Sp34_X0174300.t1			
OG0036991										Sp34_X0174400.t1			
OG0036992										Sp34_X0174500.t1			
OG0036993										Sp34_X0175400.t1			
OG0036994										Sp34_X0175900.t1			
OG0036995										Sp34_X0177010.t1			
OG0036996										Sp34_X0177100.t1			
OG0036997										Sp34_X0180500.t1			
OG0036998										Sp34_X0183100.t1			
OG0036999										Sp34_X0183700.t1			
OG0037000										Sp34_X0184200.t1			
OG0037001										Sp34_X0186600.t1			
OG0037002										Sp34_X0191000.t1			
OG0037003										Sp34_X0201100.t1			
OG0037004										Sp34_X0202700.t1			
OG0037005										Sp34_X0204000.t1			
OG0037006										Sp34_X0207100.t1			
OG0037007										Sp34_X0208200.t1			
OG0037008										Sp34_X0213100.t1			
OG0037009										Sp34_X0217610.t1			
OG0037010										Sp34_X0217800.t1			
OG0037011										Sp34_X0220900.t1			
OG0037012										Sp34_X0223300.t1			
OG0037013										Sp34_X0227700.t1			
OG0037014										Sp34_X0231610.t1			
OG0037015										Sp34_X0247300.t1			
OG0037016										Sp34_X0260000.t1			
OG0037017										Sp34_X0260600.t1			
OG0037018										Sp34_X0270000.t1			
OG0037019										Sp34_X0275600.t1			
OG0037020										Sp34_X0275820.t1			
OG0037021										Sp34_X0276910.t1			
OG0037022										Sp34_X0278300.t1			
OG0037023											Cni-C04C3.14		
OG0037024											Cni-cdc-5L		
OG0037025											Cni-eef-1G		
OG0037026											Cni-eif-1.A		
OG0037027											Cni-eif-3.B		
OG0037028											Cni-eif-3.C		
OG0037029											Cni-eif-3.D.2		
OG0037030											Cni-eif-3.D.3		
OG0037031											Cni-eif-3.D.1		
OG0037032											Cni-eif-3.E		
OG0037033											Cni-eif-3.F.2		
OG0037034											Cni-eif-3.F.1		
OG0037035											Cni-eif-3.H.2		
OG0037036											Cni-eif-3.H.1		
OG0037037											Cni-eif-3.H.3		
OG0037038											Cni-eif-3.I		
OG0037039											Cni-eif-3.J		
OG0037040											Cni-eif-3.K		
OG0037041											Cni-F21C10.13		
OG0037042											Cni-F44B9.9		
OG0037043											Cnig_chr_I.g1		
OG0037044											Cnig_chr_I.g1018		
OG0037045											Cnig_chr_I.g1024		
OG0037046											Cnig_chr_I.g1082		
OG0037047											Cnig_chr_I.g1098		
OG0037048											Cnig_chr_I.g1101.1		
OG0037049											Cnig_chr_I.g1104		
OG0037050											Cnig_chr_I.g1109		
OG0037051											Cnig_chr_I.g1136		
OG0037052											Cnig_chr_I.g1145		
OG0037053											Cnig_chr_I.g1153		
OG0037054											Cnig_chr_I.g1174		
OG0037055											Cnig_chr_I.g119		
OG0037056											Cnig_chr_I.g1223		
OG0037057											Cnig_chr_I.g1257		
OG0037058											Cnig_chr_I.g1268		
OG0037059											Cnig_chr_I.g1270		
OG0037060											Cnig_chr_I.g133		
OG0037061											Cnig_chr_I.g1331		
OG0037062											Cnig_chr_I.g1347		
OG0037063											Cnig_chr_I.g1354		
OG0037064											Cnig_chr_I.g1364		
OG0037065											Cnig_chr_I.g1387		
OG0037066											Cnig_chr_I.g1389		
OG0037067											Cnig_chr_I.g1395		
OG0037068											Cnig_chr_I.g1406		
OG0037069											Cnig_chr_I.g1436		
OG0037070											Cnig_chr_I.g1438		
OG0037071											Cnig_chr_I.g1450		
OG0037072											Cnig_chr_I.g1470		
OG0037073											Cnig_chr_I.g1497.1		
OG0037074											Cnig_chr_I.g1500.1		
OG0037075											Cnig_chr_I.g1506.1		
OG0037076											Cnig_chr_I.g1511		
OG0037077											Cnig_chr_I.g1518		
OG0037078											Cnig_chr_I.g1519		
OG0037079											Cnig_chr_I.g1527		
OG0037080											Cnig_chr_I.g1540		
OG0037081											Cnig_chr_I.g1568		
OG0037082											Cnig_chr_I.g1585.1		
OG0037083											Cnig_chr_I.g1595		
OG0037084											Cnig_chr_I.g1641		
OG0037085											Cnig_chr_I.g1655		
OG0037086											Cnig_chr_I.g1663		
OG0037087											Cnig_chr_I.g1685.1		
OG0037088											Cnig_chr_I.g1699		
OG0037089											Cnig_chr_I.g1737.1		
OG0037090											Cnig_chr_I.g1738		
OG0037091											Cnig_chr_I.g1739		
OG0037092											Cnig_chr_I.g1749		
OG0037093											Cnig_chr_I.g1780		
OG0037094											Cnig_chr_I.g1820		
OG0037095											Cnig_chr_I.g1862		
OG0037096											Cnig_chr_I.g1878		
OG0037097											Cnig_chr_I.g1894		
OG0037098											Cnig_chr_I.g1916		
OG0037099											Cnig_chr_I.g1917		
OG0037100											Cnig_chr_I.g1918		
OG0037101											Cnig_chr_I.g1933		
OG0037102											Cnig_chr_I.g1935		
OG0037103											Cnig_chr_I.g1951		
OG0037104											Cnig_chr_I.g1960		
OG0037105											Cnig_chr_I.g1978.1		
OG0037106											Cnig_chr_I.g1982		
OG0037107											Cnig_chr_I.g2		
OG0037108											Cnig_chr_I.g2075		
OG0037109											Cnig_chr_I.g2121		
OG0037110											Cnig_chr_I.g2165		
OG0037111											Cnig_chr_I.g2167		
OG0037112											Cnig_chr_I.g2182		
OG0037113											Cnig_chr_I.g2189		
OG0037114											Cnig_chr_I.g2197		
OG0037115											Cnig_chr_I.g2198.1		
OG0037116											Cnig_chr_I.g2244.1		
OG0037117											Cnig_chr_I.g2245		
OG0037118											Cnig_chr_I.g2266		
OG0037119											Cnig_chr_I.g23		
OG0037120											Cnig_chr_I.g2328.1		
OG0037121											Cnig_chr_I.g2329		
OG0037122											Cnig_chr_I.g2349		
OG0037123											Cnig_chr_I.g2351		
OG0037124											Cnig_chr_I.g2368		
OG0037125											Cnig_chr_I.g238.1		
OG0037126											Cnig_chr_I.g2450		
OG0037127											Cnig_chr_I.g2454		
OG0037128											Cnig_chr_I.g247		
OG0037129											Cnig_chr_I.g248		
OG0037130											Cnig_chr_I.g249		
OG0037131											Cnig_chr_I.g2518.1		
OG0037132											Cnig_chr_I.g2623		
OG0037133											Cnig_chr_I.g2625		
OG0037134											Cnig_chr_I.g2649		
OG0037135											Cnig_chr_I.g2650		
OG0037136											Cnig_chr_I.g2652		
OG0037137											Cnig_chr_I.g2690		
OG0037138											Cnig_chr_I.g2695		
OG0037139											Cnig_chr_I.g2696		
OG0037140											Cnig_chr_I.g2697		
OG0037141											Cnig_chr_I.g27		
OG0037142											Cnig_chr_I.g271.1		
OG0037143											Cnig_chr_I.g2791		
OG0037144											Cnig_chr_I.g280		
OG0037145											Cnig_chr_I.g281		
OG0037146											Cnig_chr_I.g2827		
OG0037147											Cnig_chr_I.g2841		
OG0037148											Cnig_chr_I.g2845		
OG0037149											Cnig_chr_I.g285		
OG0037150											Cnig_chr_I.g2868.1		
OG0037151											Cnig_chr_I.g2880		
OG0037152											Cnig_chr_I.g2890		
OG0037153											Cnig_chr_I.g2898.1		
OG0037154											Cnig_chr_I.g2903.1		
OG0037155											Cnig_chr_I.g2908		
OG0037156											Cnig_chr_I.g2911		
OG0037157											Cnig_chr_I.g293		
OG0037158											Cnig_chr_I.g2950.1		
OG0037159											Cnig_chr_I.g2965		
OG0037160											Cnig_chr_I.g297		
OG0037161											Cnig_chr_I.g2982		
OG0037162											Cnig_chr_I.g2995.1		
OG0037163											Cnig_chr_I.g2996.1		
OG0037164											Cnig_chr_I.g3		
OG0037165											Cnig_chr_I.g3008		
OG0037166											Cnig_chr_I.g3037.1		
OG0037167											Cnig_chr_I.g3044		
OG0037168											Cnig_chr_I.g3051		
OG0037169											Cnig_chr_I.g3083.1		
OG0037170											Cnig_chr_I.g3085		
OG0037171											Cnig_chr_I.g3086		
OG0037172											Cnig_chr_I.g3096.1		
OG0037173											Cnig_chr_I.g31		
OG0037174											Cnig_chr_I.g311.1		
OG0037175											Cnig_chr_I.g3111.1		
OG0037176											Cnig_chr_I.g314.1		
OG0037177											Cnig_chr_I.g315		
OG0037178											Cnig_chr_I.g3153		
OG0037179											Cnig_chr_I.g316.1		
OG0037180											Cnig_chr_I.g3161.1		
OG0037181											Cnig_chr_I.g3174		
OG0037182											Cnig_chr_I.g3186		
OG0037183											Cnig_chr_I.g3193		
OG0037184											Cnig_chr_I.g3195		
OG0037185											Cnig_chr_I.g32		
OG0037186											Cnig_chr_I.g3211		
OG0037187											Cnig_chr_I.g3263		
OG0037188											Cnig_chr_I.g3319		
OG0037189											Cnig_chr_I.g3321		
OG0037190											Cnig_chr_I.g3329.1		
OG0037191											Cnig_chr_I.g3342		
OG0037192											Cnig_chr_I.g341		
OG0037193											Cnig_chr_I.g3429.1		
OG0037194											Cnig_chr_I.g3431		
OG0037195											Cnig_chr_I.g3432		
OG0037196											Cnig_chr_I.g348		
OG0037197											Cnig_chr_I.g3487		
OG0037198											Cnig_chr_I.g3492		
OG0037199											Cnig_chr_I.g3509		
OG0037200											Cnig_chr_I.g3516		
OG0037201											Cnig_chr_I.g3544.1		
OG0037202											Cnig_chr_I.g3545		
OG0037203											Cnig_chr_I.g3563		
OG0037204											Cnig_chr_I.g3567		
OG0037205											Cnig_chr_I.g3573.1		
OG0037206											Cnig_chr_I.g3579		
OG0037207											Cnig_chr_I.g3598		
OG0037208											Cnig_chr_I.g36		
OG0037209											Cnig_chr_I.g3626		
OG0037210											Cnig_chr_I.g366		
OG0037211											Cnig_chr_I.g3665		
OG0037212											Cnig_chr_I.g367		
OG0037213											Cnig_chr_I.g368		
OG0037214											Cnig_chr_I.g3740		
OG0037215											Cnig_chr_I.g3755		
OG0037216											Cnig_chr_I.g3762		
OG0037217											Cnig_chr_I.g378.1		
OG0037218											Cnig_chr_I.g3828		
OG0037219											Cnig_chr_I.g3852		
OG0037220											Cnig_chr_I.g390		
OG0037221											Cnig_chr_I.g3923.1		
OG0037222											Cnig_chr_I.g393		
OG0037223											Cnig_chr_I.g3936.1		
OG0037224											Cnig_chr_I.g3942		
OG0037225											Cnig_chr_I.g3945.1		
OG0037226											Cnig_chr_I.g3948		
OG0037227											Cnig_chr_I.g395.1		
OG0037228											Cnig_chr_I.g397		
OG0037229											Cnig_chr_I.g410		
OG0037230											Cnig_chr_I.g415		
OG0037231											Cnig_chr_I.g441		
OG0037232											Cnig_chr_I.g462		
OG0037233											Cnig_chr_I.g468		
OG0037234											Cnig_chr_I.g480.1		
OG0037235											Cnig_chr_I.g485.1		
OG0037236											Cnig_chr_I.g500		
OG0037237											Cnig_chr_I.g503		
OG0037238											Cnig_chr_I.g527		
OG0037239											Cnig_chr_I.g537		
OG0037240											Cnig_chr_I.g565		
OG0037241											Cnig_chr_I.g571		
OG0037242											Cnig_chr_I.g582		
OG0037243											Cnig_chr_I.g585.1		
OG0037244											Cnig_chr_I.g586.1		
OG0037245											Cnig_chr_I.g587.1		
OG0037246											Cnig_chr_I.g595		
OG0037247											Cnig_chr_I.g597		
OG0037248											Cnig_chr_I.g605		
OG0037249											Cnig_chr_I.g616		
OG0037250											Cnig_chr_I.g617		
OG0037251											Cnig_chr_I.g64		
OG0037252											Cnig_chr_I.g664		
OG0037253											Cnig_chr_I.g669.1		
OG0037254											Cnig_chr_I.g671.1		
OG0037255											Cnig_chr_I.g681		
OG0037256											Cnig_chr_I.g686		
OG0037257											Cnig_chr_I.g71.1		
OG0037258											Cnig_chr_I.g710.1		
OG0037259											Cnig_chr_I.g711		
OG0037260											Cnig_chr_I.g712		
OG0037261											Cnig_chr_I.g713		
OG0037262											Cnig_chr_I.g714		
OG0037263											Cnig_chr_I.g715		
OG0037264											Cnig_chr_I.g716.1		
OG0037265											Cnig_chr_I.g727		
OG0037266											Cnig_chr_I.g734		
OG0037267											Cnig_chr_I.g740		
OG0037268											Cnig_chr_I.g743		
OG0037269											Cnig_chr_I.g750.1		
OG0037270											Cnig_chr_I.g762		
OG0037271											Cnig_chr_I.g77.1		
OG0037272											Cnig_chr_I.g812		
OG0037273											Cnig_chr_I.g849		
OG0037274											Cnig_chr_I.g863		
OG0037275											Cnig_chr_I.g898.1		
OG0037276											Cnig_chr_I.g912.1		
OG0037277											Cnig_chr_I.g923		
OG0037278											Cnig_chr_I.g926.1		
OG0037279											Cnig_chr_I.g943		
OG0037280											Cnig_chr_I.g944		
OG0037281											Cnig_chr_I.g945.1		
OG0037282											Cnig_chr_I.g948		
OG0037283											Cnig_chr_I.g993		
OG0037284											Cnig_chr_II.g3996		
OG0037285											Cnig_chr_II.g4004		
OG0037286											Cnig_chr_II.g4007		
OG0037287											Cnig_chr_II.g4040.1		
OG0037288											Cnig_chr_II.g4058		
OG0037289											Cnig_chr_II.g4060		
OG0037290											Cnig_chr_II.g4076.1		
OG0037291											Cnig_chr_II.g4077		
OG0037292											Cnig_chr_II.g4086		
OG0037293											Cnig_chr_II.g4093		
OG0037294											Cnig_chr_II.g4094		
OG0037295											Cnig_chr_II.g4097		
OG0037296											Cnig_chr_II.g4099.1		
OG0037297											Cnig_chr_II.g4102.1		
OG0037298											Cnig_chr_II.g4104		
OG0037299											Cnig_chr_II.g4108		
OG0037300											Cnig_chr_II.g4158		
OG0037301											Cnig_chr_II.g4159.1		
OG0037302											Cnig_chr_II.g4172.1		
OG0037303											Cnig_chr_II.g4180		
OG0037304											Cnig_chr_II.g4290		
OG0037305											Cnig_chr_II.g4321		
OG0037306											Cnig_chr_II.g4324		
OG0037307											Cnig_chr_II.g4326.1		
OG0037308											Cnig_chr_II.g4332		
OG0037309											Cnig_chr_II.g4336		
OG0037310											Cnig_chr_II.g4379.1		
OG0037311											Cnig_chr_II.g4385		
OG0037312											Cnig_chr_II.g4386		
OG0037313											Cnig_chr_II.g4396		
OG0037314											Cnig_chr_II.g4411		
OG0037315											Cnig_chr_II.g4443		
OG0037316											Cnig_chr_II.g4447		
